tyre_id,brand,tyre_size,width_mm,aspect_ratio,rim_inch,country,region,risk_class,td_current_mm,wear_rate_mm_10000km,remaining_life_km,cost_per_1000km,latitude,longitude,kmeans_cluster,gmm_cluster,dbscan_cluster,pca_1,pca_2
TYR01204,Bridgestone,205/55 R16,205,55,16,France,Western Europe,low,6.79,0.5993701533981242,86590.8983050847,2.2601249534387597,45.8084,4.70636,0,0,-1,-2.0534217554562537,-0.7811911082252203
TYR01205,Continental,225/45 R17,225,45,17,Sweden,Northern Europe,medium,3.49,1.0843543162934797,17429.727272727276,5.560810741187259,59.43135,17.94887,4,4,-1,2.355977479061746,2.565756062950987
TYR01206,Bridgestone,205/55 R16,205,55,16,Norway,Northern Europe,low,4.97,0.973148315011714,34629.870370370365,3.599015509630035,59.80573,10.7938,1,1,-1,-0.27854159539810136,1.903583919334815
TYR01207,BudgetRoad,225/45 R17,225,45,17,Netherlands,Western Europe,low,4.57,1.0121168923734853,29344.436619718315,3.4208157341717955,52.27412,4.92633,4,4,-1,1.0881542513390727,1.0930405945235186
TYR01208,Michelin,225/45 R17,225,45,17,Netherlands,Western Europe,low,7.55,0.5663466218308926,105059.33593749996,2.434742143810208,52.31358,4.93946,3,3,-1,-0.958648508325253,-2.3271259051832
TYR01209,Goodyear,205/55 R16,205,55,16,Spain,Southern Europe,medium,3.23,0.8412261941134537,19376.476997578688,3.7357161144493105,40.37722,-3.74788,1,1,-1,0.07943102216670075,2.329542408949864
TYR01210,BudgetRoad,235/45 R18,235,45,18,Spain,Southern Europe,low,6.78,0.7179106325040224,72153.82758620693,1.8392828907028635,40.39907,-3.64358,3,2,-1,-0.11202360349802781,-1.9241023547598244
TYR01211,Continental,225/45 R17,225,45,17,Italy,Southern Europe,low,7.81,0.52524073533703,118231.49999999987,2.4436085717369345,45.41111,9.13517,3,3,-1,-1.2813201588972094,-2.733380984671632
TYR01212,Hankook,225/45 R17,225,45,17,Italy,Southern Europe,low,4.95,0.7376116266853441,45416.85459940653,2.8177422721189678,45.35557,9.18025,2,2,-1,0.320843438252356,-0.018076445561338278
TYR01213,Pirelli,255/40 R19,255,40,19,Portugal,Southern Europe,low,5.13,0.7288213101634846,48434.36862745098,3.6420687280751896,38.69945,-9.16053,2,2,-1,2.1623198909209913,-1.003714176678463
TYR01214,Yokohama,205/55 R16,205,55,16,Italy,Southern Europe,low,4.7,0.8847229074165432,35039.21933085502,3.592372289009142,45.41575,9.22516,1,1,-1,-0.33536637545315034,1.7507854951779722
TYR01215,Bridgestone,225/45 R17,225,45,17,Czechia,Eastern Europe,low,5.49,0.866514830231158,44892.48036253776,3.414790526802622,50.15826,14.40097,2,2,-1,0.6411900271745925,0.3348809753896024
TYR01216,Pirelli,205/55 R16,205,55,16,Sweden,Northern Europe,low,7.98,0.7072399032198008,90209.84210526342,2.9111919448216237,59.22701,17.95228,0,0,-1,-1.9971116816255263,-1.112492076525738
TYR01217,Bridgestone,225/45 R17,225,45,17,France,Western Europe,low,6.1,0.8628490175801448,52152.808988764045,3.1777393526110607,45.79374,4.9563,2,2,-1,0.23353615758474572,-0.2779678114058484
TYR01218,Hankook,205/55 R16,205,55,16,Italy,Southern Europe,low,5.99,1.015869199326761,43214.22485207102,3.9727503211171706,45.43547,9.18212,1,1,-1,-0.25253813177912554,1.6238476575932212
TYR01219,Bridgestone,205/55 R16,205,55,16,Poland,Eastern Europe,low,6.68,0.7044534412955467,72112.64367816091,2.6816745224215515,52.13613,21.05232,0,0,-1,-1.6283182910148208,-0.1911242887643563
TYR01220,BudgetRoad,235/45 R18,235,45,18,Germany,Western Europe,low,4.95,1.1558486636584517,28983.033033033036,2.817467633286014,52.61421,13.20938,4,4,-1,1.5840255842207485,0.8090935387408251
TYR01221,Continental,225/45 R17,225,45,17,Netherlands,Western Europe,low,6.65,0.5667112896028557,89110.6299212599,2.654038093301475,52.31645,5.00038,3,3,-1,-0.7106909648473517,-1.7197323384507568
TYR01222,BudgetRoad,205/55 R16,205,55,16,Portugal,Southern Europe,low,5.75,0.7960309526454146,52133.651162790695,2.1869370997439423,38.64341,-9.21846,0,1,-1,-1.421387394075038,0.26019084683317384
TYR01223,BudgetRoad,195/65 R15,195,65,15,Czechia,Eastern Europe,medium,2.81,1.0276966375983454,11773.902489626555,4.4710768807222205,50.1687,14.48104,1,1,-1,-0.5577593871591726,3.872372561470367
TYR01224,Michelin,255/40 R19,255,40,19,Italy,Southern Europe,low,5.0,0.9514995517251349,35733.0699088146,4.802014852749736,45.53461,9.36542,4,4,-1,3.0224370049318177,0.011229063885322774
TYR01225,Pirelli,235/45 R18,235,45,18,France,Western Europe,low,6.88,0.6810829218457349,77523.59999999996,2.818167699829543,45.63359,4.82783,3,3,-1,0.18808158630998692,-1.7946846481855294
TYR01226,Continental,255/40 R19,255,40,19,Netherlands,Western Europe,low,5.43,0.7435393682937886,51510.386178861794,4.113699525695365,52.24499,4.87914,2,2,-1,2.3204129722718796,-0.9339636888482029
TYR01227,Yokohama,205/55 R16,205,55,16,Netherlands,Western Europe,low,4.91,0.8036970062286517,41184.675,2.6626679542102063,52.18833,4.91191,1,1,-1,-0.7867261557473408,1.2911094294469796
TYR01228,Yokohama,225/45 R17,225,45,17,Poland,Eastern Europe,low,7.35,0.6839526337280523,84070.14925373135,2.1407042165104664,52.08313,20.98378,3,3,-1,-0.7934588325472558,-1.9485812852443194
TYR01229,Goodyear,195/65 R15,195,65,15,Poland,Eastern Europe,low,6.63,0.9970089730807575,50450.9,4.010401654436375,52.36691,21.03255,1,1,-1,-1.5898186572095045,1.9131428373608925
TYR01230,Goodyear,205/55 R16,205,55,16,Czechia,Eastern Europe,low,5.18,0.7145595872982679,50100.79024390242,3.787292732678563,50.06197,14.49587,1,1,-1,-0.6650986270995342,1.0367562649461426
TYR01231,Goodyear,205/55 R16,205,55,16,Germany,Western Europe,low,6.48,0.7050852798676485,69211.4860335196,2.5442267639961864,52.44168,13.59877,0,0,-1,-1.5767506816968002,-0.17485358942173188
TYR01232,Hankook,235/45 R18,235,45,18,Czechia,Eastern Europe,medium,3.32,0.7486095875911707,22975.92802056555,3.5036530003197464,50.04604,14.53937,4,4,-1,1.586548501434414,0.601466569902319
TYR01233,BudgetRoad,205/55 R16,205,55,16,Spain,Southern Europe,low,7.6,0.6327900287631832,94818.18181818181,1.3542068727136563,40.21837,-3.74565,0,0,-1,-2.5305230129907343,-1.4751864733922024
TYR01234,Michelin,225/45 R17,225,45,17,Portugal,Southern Europe,low,6.27,0.5880520289742195,79414.74172185427,2.9070513814225527,38.67955,-9.10495,3,3,-1,-0.4263586684736989,-1.3632384570347928
TYR01235,Michelin,255/40 R19,255,40,19,Sweden,Northern Europe,low,4.66,0.9140493886358187,33477.40327868852,4.997651051744157,59.34858,18.06684,4,4,-1,3.1392848956102197,0.33185706330677694
TYR01236,Michelin,235/45 R18,235,45,18,Czechia,Eastern Europe,low,5.6,0.4788880453191615,83526.82926829265,2.898121766459862,50.22413,14.39214,3,3,-1,0.268204370041149,-1.568228009317209
TYR01237,Continental,235/45 R18,235,45,18,Poland,Eastern Europe,low,5.98,0.9006850955780193,48629.648936170226,4.197969494198062,52.2735,20.91348,4,2,-1,1.5251408337137058,0.18252684932728647
TYR01238,Continental,195/65 R15,195,65,15,Germany,Western Europe,low,6.29,0.9164692633295796,51174.656779661,3.5045524638442744,52.49098,13.41897,1,1,-1,-1.988221890863876,1.4630225269962998
TYR01239,BudgetRoad,205/55 R16,205,55,16,Poland,Eastern Europe,low,4.57,0.9253155594619007,32097.158311345658,2.481926290556684,52.30193,20.97153,1,1,-1,-0.6720599548593088,1.450821829882163
TYR01240,Goodyear,235/45 R18,235,45,18,Spain,Southern Europe,low,6.29,0.642657936219231,72978.16981132078,3.5466894417469317,40.37012,-3.69887,2,3,-1,0.6130383772211397,-1.1094588055832988
TYR01241,Goodyear,195/65 R15,195,65,15,Germany,Western Europe,low,5.76,0.9271473259714321,44868.81300813007,3.5141964808572768,52.59746,13.38241,1,1,-1,-1.579753542921959,2.047956886516831
TYR01242,Michelin,235/45 R18,235,45,18,France,Western Europe,low,8.1,0.5980265125087209,108690.8333333334,2.7276747297299178,45.71236,4.73925,3,3,-1,-0.4341961043488383,-2.7404834665986364
TYR01243,Pirelli,235/45 R18,235,45,18,Norway,Northern Europe,low,6.46,0.8761734465802413,55468.4693877551,3.555696844721604,59.94719,10.80578,2,2,-1,0.9663882043173875,-0.6012134329621369
TYR01244,BudgetRoad,225/45 R17,225,45,17,Norway,Northern Europe,low,6.34,1.175917215428034,40308.96,2.9863761092702754,59.80229,10.66621,2,4,-1,0.7766156013226412,0.6023407099500754
TYR01245,Continental,195/65 R15,195,65,15,Sweden,Northern Europe,low,4.93,0.9282301413497911,35874.7238605898,3.5091306618450315,59.27317,18.02613,1,1,-1,-1.4222334578974682,2.5049269136684
TYR01246,Goodyear,195/65 R15,195,65,15,Portugal,Southern Europe,low,7.1,0.8443676837459229,65137.499999999935,3.4689218430508437,38.63179,-9.00664,0,0,-1,-2.310007345597468,0.9111329464075023
TYR01247,Yokohama,195/65 R15,195,65,15,Italy,Southern Europe,low,5.61,0.410371627043261,97716.30726256981,1.36540545839325,45.50199,9.26122,0,0,-1,-3.786643261001043,-0.8111966490850889
TYR01248,Michelin,195/65 R15,195,65,15,Portugal,Southern Europe,low,8.09,0.5530973451327437,117339.19999999994,2.220678094246549,38.88099,-9.198,0,0,-1,-3.657199171118118,-1.0631610266031688
TYR01249,Pirelli,235/45 R18,235,45,18,France,Western Europe,low,4.87,0.9262776495339389,35302.58990536279,4.549116381903637,45.72563,4.89638,4,4,-1,2.0653873561731952,0.9681670318204441
TYR01250,Goodyear,195/65 R15,195,65,15,Italy,Southern Europe,low,6.11,0.6613860350822158,68190.13043478261,2.232177868402478,45.42617,9.23075,0,0,-1,-2.834141288009917,0.3751080969992006
TYR01251,Yokohama,195/65 R15,195,65,15,Germany,Western Europe,low,5.22,0.7262709742048585,49843.65517241379,2.5528746102138915,52.56553,13.38216,0,0,-1,-2.35429537085313,1.1917155157893937
TYR01252,Pirelli,205/55 R16,205,55,16,Czechia,Eastern Europe,low,6.94,0.5159786950732355,103492.64516129036,2.196653797063776,49.97058,14.6005,0,0,-1,-2.34948320951434,-1.413612644612872
TYR01253,Michelin,235/45 R18,235,45,18,Czechia,Eastern Europe,low,6.56,0.6379746835443042,77746.03174603169,3.0905873254914744,50.04788,14.34623,3,3,-1,0.26920312155788695,-1.591535169016515
TYR01254,Hankook,225/45 R17,225,45,17,Poland,Eastern Europe,low,4.93,0.9809823989800617,33945.5631768953,3.883725399240736,52.28929,20.95084,4,4,-1,1.252418777080714,1.053043049026584
TYR01255,Hankook,195/65 R15,195,65,15,Norway,Northern Europe,low,6.74,1.1688230514407145,43975.86096256687,3.250862059049873,59.67842,10.77641,1,1,-1,-1.603277534351574,2.0960981455444885
TYR01256,Hankook,225/45 R17,225,45,17,France,Western Europe,low,6.59,0.7633024816549284,65373.821256038646,2.574902535848976,45.83307,4.87817,2,2,-1,-0.09368769211823849,-0.84826222744941
TYR01257,Yokohama,205/55 R16,205,55,16,Germany,Western Europe,medium,2.86,0.9373841509700426,13441.661016949149,3.0146103083479496,52.48293,13.36929,1,1,-1,-0.05840435609628729,2.4920895524148032
TYR01258,Goodyear,195/65 R15,195,65,15,Norway,Northern Europe,low,5.62,0.5919031266943792,67916.51908396946,2.3155535570803005,59.84979,10.70318,0,0,-1,-2.728488962171723,0.5262405937000496
TYR01259,Hankook,205/55 R16,205,55,16,Norway,Northern Europe,low,6.75,0.7381477817517691,69769.22680412374,2.7474922370139896,59.97645,10.78843,0,0,-1,-1.3725227180692603,0.03759851008815885
TYR01260,Continental,235/45 R18,235,45,18,Germany,Western Europe,low,4.38,0.7637679217472866,36398.491228070176,4.064477227440318,52.51418,13.39676,4,2,-1,1.7115890926209738,0.4786953721269545
TYR01261,Yokohama,205/55 R16,205,55,16,Germany,Western Europe,low,5.97,1.0604746511077823,41207.962825278795,3.1812737444492525,52.45646,13.38724,1,1,-1,-0.6851592957218903,1.273575607528861
TYR01262,Continental,225/45 R17,225,45,17,Italy,Southern Europe,low,7.23,0.5663430420711973,99409.71428571432,2.6387034008093107,45.55894,9.10584,3,3,-1,-0.9055665403387817,-2.267024300315294
TYR01263,Pirelli,195/65 R15,195,65,15,Sweden,Northern Europe,high,2.41,0.9787672069368598,8275.716577540108,3.512127748629976,59.31864,18.02728,1,1,-1,-0.7181448340409323,3.640539691735055
TYR01264,Pirelli,205/55 R16,205,55,16,France,Western Europe,low,7.52,0.7491416085735102,79023.77777777771,2.9962279666998053,45.52616,4.90727,0,0,-1,-1.5812561086446044,-0.4004391632741775
TYR01265,Pirelli,205/55 R16,205,55,16,Netherlands,Western Europe,low,5.37,0.6414696581840084,58771.29107981221,2.8692176744874542,52.37365,4.92491,0,0,-1,-1.3194699688841582,0.26332397077165226
TYR01266,Continental,195/65 R15,195,65,15,Norway,Northern Europe,low,5.12,0.9998310144764265,35205.94929577465,3.9666563118881593,59.80904,10.92034,1,1,-1,-1.1466365079396497,2.8409959314829942
TYR01267,Michelin,205/55 R16,205,55,16,Spain,Southern Europe,low,4.95,0.6032257239986707,55534.76694915256,3.206287342094511,40.44754,-3.78516,1,0,-1,-1.0833179811574658,0.6699885703559988
TYR01268,BudgetRoad,205/55 R16,205,55,16,Norway,Northern Europe,low,4.26,1.237065048515229,21502.507109004735,3.037821801550115,59.95271,10.69531,1,1,-1,0.23913709527792162,2.75417919769552
TYR01269,Hankook,225/45 R17,225,45,17,Poland,Eastern Europe,low,7.55,1.060129203246646,56125.23437499998,3.839339288770426,52.28403,21.09606,2,2,-1,0.6666287315748994,0.1427492247592852
TYR01270,Goodyear,235/45 R18,235,45,18,Sweden,Northern Europe,medium,3.46,1.1239512426784866,16548.76056338028,5.3826612698797,59.30012,18.06928,4,4,-1,2.8773617321063285,2.215432746845657
TYR01271,BudgetRoad,195/65 R15,195,65,15,Czechia,Eastern Europe,high,2.47,1.0732617825478301,8106.13043478261,2.727026385375478,50.0792,14.35868,1,1,-1,-0.9808551813071094,3.647940068965555
TYR01272,Yokohama,235/45 R18,235,45,18,Norway,Northern Europe,low,4.86,1.0783124410297882,30232.425000000007,4.358973259851865,60.02568,10.80252,4,4,-1,1.9906901565332147,1.003749608492328
TYR01273,Goodyear,205/55 R16,205,55,16,Italy,Southern Europe,low,5.23,0.6039131791237687,60107.977859778606,2.3606909019281326,45.41772,9.19668,0,0,-1,-1.4615875869681865,0.18480783477992563
TYR01274,Continental,255/40 R19,255,40,19,Italy,Southern Europe,low,6.79,0.5121837653267113,101330.81818181815,2.7805011998710594,45.62905,9.15929,3,3,-1,0.8741757322639484,-3.172823787145489
TYR01275,Bridgestone,205/55 R16,205,55,16,Sweden,Northern Europe,low,6.62,0.8828918873896385,56858.6037735849,3.438703150758887,59.25373,18.20691,1,1,-1,-0.9142288817313124,0.7120341771734732
TYR01276,Bridgestone,255/40 R19,255,40,19,Italy,Southern Europe,low,6.19,0.6933896850029715,66196.54285714288,3.749713722090537,45.37312,9.12396,2,2,-1,1.9614443602500684,-1.501396533113666
TYR01277,Continental,235/45 R18,235,45,18,Italy,Southern Europe,low,6.55,0.6499871034304874,76155.35714285714,3.1992762968528634,45.38951,9.1475,2,3,-1,0.5330479669382344,-1.3952214262394644
TYR01278,Bridgestone,255/40 R19,255,40,19,Italy,Southern Europe,low,5.7,0.6763955303386932,60615.421245421254,2.7371736549093915,45.45565,9.29964,2,2,-1,1.5131177655928587,-1.78068464344146
TYR01279,Hankook,255/40 R19,255,40,19,Czechia,Eastern Europe,low,5.43,0.84557856364388,45294.4311111111,3.520555223697562,50.10419,14.33557,2,2,-1,2.3125446454250485,-0.7691360637584913
TYR01280,Continental,235/45 R18,235,45,18,Portugal,Southern Europe,low,7.49,0.5994550408719347,98255.90909090909,2.8764689976496043,38.71757,-9.20599,3,3,-1,-0.2719092394104695,-2.4953322498542194
TYR01281,BudgetRoad,255/40 R19,255,40,19,Sweden,Northern Europe,low,4.35,1.3928879930895481,19743.152454780356,3.9522670788812797,59.21678,18.0924,4,4,-1,3.653757219572455,1.270511612286828
TYR01282,Pirelli,195/65 R15,195,65,15,Portugal,Southern Europe,low,6.85,0.5710757832998918,91931.75675675677,1.9606399005236848,38.77199,-9.24747,0,0,-1,-3.3471921554880604,-0.3561837126170703
TYR01283,Pirelli,195/65 R15,195,65,15,Norway,Northern Europe,low,7.18,0.9401847949424543,59350.034482758616,3.8853066904350415,59.8981,10.75046,1,1,-1,-1.7605010017780975,1.5487565017203333
TYR01284,Goodyear,195/65 R15,195,65,15,France,Western Europe,low,5.19,0.7633866608225582,47027.28229665072,3.726348337670114,45.86076,4.83339,1,1,-1,-1.5292603469039259,2.145912731843983
TYR01285,Yokohama,195/65 R15,195,65,15,Italy,Southern Europe,low,4.1,0.7074518258994745,35338.09523809523,2.3550006976136846,45.49396,9.25219,1,1,-1,-2.1189760978229746,1.8300808370236124
TYR01286,Continental,255/40 R19,255,40,19,Sweden,Northern Europe,low,5.62,0.8529526959397711,47130.39795918367,4.631048182570651,59.2539,18.08201,4,2,-1,2.726928087932212,-0.29850992717614744
TYR01287,Michelin,195/65 R15,195,65,15,Italy,Southern Europe,low,5.02,0.6184121579329513,55302.92307692305,2.93635531764191,45.53584,9.31886,0,0,-1,-2.3176673104426047,1.235455555867573
TYR01288,Hankook,255/40 R19,255,40,19,Sweden,Northern Europe,low,5.07,0.9023058928372507,38457.02469135803,3.982227651455792,59.47653,18.14276,4,2,-1,2.720852300991003,-0.12288377311690916
TYR01289,Yokohama,255/40 R19,255,40,19,Norway,Northern Europe,low,5.36,0.8731100362021235,43064.44599303136,3.6679839876829172,59.95082,10.70162,2,2,-1,2.3884573590420684,-0.6054866655853908
TYR01290,Pirelli,195/65 R15,195,65,15,Italy,Southern Europe,low,6.04,0.7788796812027351,57004.95348837209,3.506602304999262,45.55388,9.11973,1,0,-1,-2.0063908792803304,1.5047041839957742
TYR01291,Pirelli,235/45 R18,235,45,18,Sweden,Northern Europe,low,7.23,0.6894357233771737,81660.98461538469,3.217068252070371,59.35722,18.12479,3,3,-1,0.4368706731173828,-1.6218420375165317
TYR01292,Continental,205/55 R16,205,55,16,Norway,Northern Europe,low,6.19,0.8883070737294868,51671.321052631596,3.7553900126218696,59.96711,10.8112,1,1,-1,-0.6928371738979485,0.9470977310441554
TYR01293,BudgetRoad,225/45 R17,225,45,17,Netherlands,Western Europe,low,8.0,0.5053296486379791,126649.99999999988,1.3542691023938567,52.3086,4.79345,3,3,-1,-1.8329478203177105,-3.3176954234637925
TYR01294,Pirelli,205/55 R16,205,55,16,Germany,Western Europe,low,6.8,0.9363694403064485,55533.63636363634,4.128097687695843,52.49336,13.43406,1,1,-1,-0.6601162143865991,0.9306542037557722
TYR01295,Bridgestone,225/45 R17,225,45,17,Czechia,Eastern Europe,low,6.94,0.5635331440975115,94759.28888888899,2.3354194947837836,50.04797,14.59232,3,3,-1,-0.924128408235091,-2.0617009971137765
TYR01296,Hankook,235/45 R18,235,45,18,Poland,Eastern Europe,low,5.74,0.9876258550457306,41918.70817120623,3.876173903521507,52.30789,21.05582,4,4,-1,1.5719323483135268,0.41401182618988036
TYR01297,Michelin,235/45 R18,235,45,18,Netherlands,Western Europe,low,5.19,0.7316123289195504,49069.70342205324,4.164191524234541,52.28965,4.89441,2,2,-1,1.348628094518472,-0.0825207845845148
TYR01298,BudgetRoad,235/45 R18,235,45,18,Norway,Northern Europe,low,4.24,1.1793737781623561,22384.76086956522,3.371478805389128,59.92259,10.70225,4,4,-1,1.956155939201121,1.2792520574088457
TYR01299,Hankook,255/40 R19,255,40,19,Czechia,Eastern Europe,low,5.23,0.4886397460065482,74287.85786802032,2.3520150631440195,49.97023,14.46386,3,3,-1,1.0121164002819176,-2.4215283358225785
TYR01300,Michelin,195/65 R15,195,65,15,Italy,Southern Europe,low,6.66,0.665349143610013,76050.297029703,2.968421772339829,45.49738,9.33472,0,0,-1,-2.741328504440195,0.33164261803959183
TYR01301,Continental,195/65 R15,195,65,15,Czechia,Eastern Europe,low,4.89,0.7288156745288905,45141.729452054795,3.2258015507409157,50.12733,14.44605,1,1,-1,-1.9238974797638868,1.8330067095011089
TYR01302,Goodyear,235/45 R18,235,45,18,France,Western Europe,low,5.42,0.7915663529583424,48258.7465437788,4.017562648186899,45.68357,4.90435,2,2,-1,1.1702109306096047,-0.17391445615649007
TYR01303,Bridgestone,205/55 R16,205,55,16,Norway,Northern Europe,low,6.59,0.8792379937387599,56753.689393939385,3.529771292771832,59.91868,10.79791,1,1,-1,-0.8497793543532209,0.769118211396532
TYR01304,BudgetRoad,235/45 R18,235,45,18,Italy,Southern Europe,medium,3.61,1.018271986341741,19739.32335329341,2.87901173574229,45.42242,9.38887,4,4,-1,1.7086850336162818,0.9619009311787539
TYR01305,Pirelli,205/55 R16,205,55,16,Netherlands,Western Europe,low,6.36,0.8242977617145393,57746.123076923075,3.8472669789330083,52.35582,5.05398,1,1,-1,-0.8257247690301237,0.7838089107619306
TYR01306,Goodyear,205/55 R16,205,55,16,Norway,Northern Europe,medium,2.97,1.014258749687308,13507.401345291482,4.402718040881082,59.87124,10.72229,1,1,-1,0.45585783691570436,2.9690749628842346
