tyre_id,brand,model,tyre_size,width_mm,aspect_ratio,rim_inch,season_type,tyre_segment,vehicle_type,vehicle_weight_kg,drive_type,wheel_position,country,region,city,latitude,longitude,climate_zone,road_type,measurement_date,season_of_year,mileage_km,td_initial_mm,td_current_mm,td_inner_mm,td_center_mm,td_outer_mm,wear_mm,wear_rate_mm_10000km,predicted_life_km,remaining_life_km,fuel_efficiency_class,wet_grip_class,noise_db,rolling_resistance,price_eur,cost_per_1000km,risk_class,cluster_id,risk_binary
TYR01603,Hankook,HAN-Eco-490,255/40 R19,255,40,19,all-season,mid-range,city,1354.0,awd,rear_left,Netherlands,Western Europe,Amsterdam,52.28374,4.91705,oceanic,rural,2024-03-14,spring,56181.0,7.59,3.45,3.24,3.37,3.31,4.14,0.7369039354942061,81286.03623188406,25105.036231884067,C,B,73.2,5.86,244.1,3.0029758039087766,medium,1,0
TYR01604,Michelin,MIC-Grip-620,195/65 R15,195,65,15,winter,premium,family,1598.0,rwd,front_right,Poland,Eastern Europe,Warsaw,52.22786,21.11744,continental,urban,2025-02-20,winter,15049.0,7.63,6.93,6.65,6.89,6.81,0.7000000000000002,0.46514718585952564,129636.38571428569,114587.38571428569,E,C,72.0,3.64,275.21,2.122937927369818,low,0,0
TYR01605,BudgetRoad,BUD-Drive-266,205/55 R16,205,55,16,all-season,budget,suv,1659.0,rwd,rear_left,Czechia,Eastern Europe,Prague,50.09871,14.3898,continental,urban,2020-01-29,winter,12134.0,8.89,5.57,7.56,7.7,7.69,3.3200000000000003,2.7361134003626177,26643.63253012048,14509.632530120482,E,A,72.2,3.65,168.94,6.340726993926757,low,0,0
TYR01606,Michelin,MIC-Grip-238,205/55 R16,205,55,16,all-season,premium,family,1107.0,awd,rear_left,Portugal,Southern Europe,Lisbon,38.73677,-9.12252,mediterranean,rural,2020-06-06,summer,26947.0,8.82,6.74,6.49,6.61,6.63,2.08,0.7718855531227966,93537.1826923077,66590.1826923077,C,D,72.5,5.38,294.38,3.147197633355801,low,0,0
TYR01607,Michelin,MIC-Sport-865,225/45 R17,225,45,17,summer,premium,suv,1469.0,rwd,rear_right,Italy,Southern Europe,Milan,45.56626,9.12104,mediterranean,mixed,2021-05-15,spring,11835.0,8.03,7.18,6.98,7.21,6.97,0.8499999999999996,0.7182087029995773,89528.29411764708,77693.29411764708,C,E,73.7,5.36,328.84,3.67302876974154,low,0,0
TYR01608,Continental,CON-Grip-136,235/45 R18,235,45,18,winter,premium,fleet,1923.0,awd,front_right,Spain,Southern Europe,Madrid,40.50765,-3.75996,mediterranean,urban,2020-06-02,summer,33195.0,8.9,7.38,7.08,7.24,7.34,1.5200000000000005,0.457900286187679,159423.35526315786,126228.35526315786,C,C,72.9,5.74,318.14,1.9955670828458654,low,0,0
TYR01609,Michelin,MIC-Grip-812,225/45 R17,225,45,17,all-season,premium,family,1523.0,fwd,front_right,France,Western Europe,Lyon,45.72263,4.85328,temperate,highway,2023-12-03,winter,26244.0,8.02,6.55,6.26,6.63,6.4,1.4699999999999998,0.5601280292638317,114616.65306122448,88372.65306122448,B,D,72.0,6.53,309.43,2.6996949547524527,low,0,0
TYR01610,Pirelli,PIR-Drive-359,225/45 R17,225,45,17,all-season,premium,family,1701.0,fwd,front_right,Spain,Southern Europe,Madrid,40.51841,-3.76644,mediterranean,rural,2020-01-19,winter,34863.0,8.23,5.11,4.87,5.16,4.99,3.12,0.8949315893640822,74083.875,39220.87500000001,B,D,71.7,6.01,260.14,3.5114253945274867,low,0,0
TYR01611,Pirelli,PIR-Sport-198,195/65 R15,195,65,15,all-season,premium,city,1145.0,rwd,front_right,Sweden,Northern Europe,Stockholm,59.49607,18.13487,cold,mountain,2024-02-15,winter,13613.0,8.22,6.6,6.41,6.63,6.6,1.620000000000001,1.1900389333725123,55628.4320987654,42015.4320987654,B,B,74.1,6.92,243.85,4.383549756841195,low,0,0
TYR01612,Pirelli,PIR-Eco-580,205/55 R16,205,55,16,summer,premium,city,1172.0,awd,front_right,Czechia,Eastern Europe,Prague,49.99498,14.27501,continental,rural,2020-01-03,winter,23837.0,8.83,7.18,6.88,7.3,7.02,1.6500000000000004,0.6922011998154132,104449.39999999998,80612.39999999998,B,D,71.4,6.18,282.56,2.7052333474390475,low,0,0
TYR01613,Yokohama,YOK-Sport-940,255/40 R19,255,40,19,summer,mid-range,family,1414.0,awd,front_right,Germany,Western Europe,Berlin,52.61345,13.30505,continental,urban,2019-04-30,spring,33723.0,8.69,6.29,5.98,6.34,6.09,2.3999999999999995,0.7116804554754914,99623.3625,65900.3625,B,D,70.6,6.76,250.13,2.510756450325595,low,0,0
TYR01614,Continental,CON-Eco-529,255/40 R19,255,40,19,winter,premium,ev,1622.0,fwd,front_right,Germany,Western Europe,Berlin,52.51832,13.52023,continental,rural,2019-11-29,autumn,44798.0,7.69,3.65,3.47,3.7,3.55,4.040000000000001,0.9018259743738561,67529.65841584158,22731.658415841575,D,A,74.1,4.4,348.67,5.163212848685261,medium,1,0
TYR01615,Michelin,MIC-Eco-492,255/40 R19,255,40,19,summer,premium,suv,2127.0,rwd,rear_left,Norway,Northern Europe,Oslo,59.83434,10.62323,cold,mountain,2023-05-30,spring,38124.0,7.62,3.62,3.45,3.79,3.5,4.0,1.0492078480747036,57376.619999999995,19252.62,B,C,75.0,6.59,336.71,5.868418181482284,medium,1,0
TYR01616,Yokohama,YOK-Tour-407,205/55 R16,205,55,16,summer,mid-range,fleet,1846.0,awd,rear_right,France,Western Europe,Lyon,45.86579,4.77377,temperate,mixed,2023-01-21,winter,21340.0,8.03,6.57,6.49,6.48,6.56,1.459999999999999,0.6841611996251168,93983.69863013703,72643.69863013703,A,C,71.9,7.47,231.31,2.4611714943279277,low,0,0
TYR01617,BudgetRoad,BUD-Tour-108,235/45 R18,235,45,18,winter,budget,family,1455.0,awd,rear_left,Portugal,Southern Europe,Lisbon,38.87792,-9.13649,mediterranean,rural,2021-02-11,winter,14692.0,8.34,6.82,6.58,6.74,6.78,1.5199999999999996,1.0345766403484886,65147.4210526316,50455.4210526316,C,C,73.6,5.18,189.79,2.913238880886345,low,0,0
TYR01618,Yokohama,YOK-Eco-402,205/55 R16,205,55,16,winter,mid-range,family,1821.0,fwd,front_right,Germany,Western Europe,Berlin,52.63705,13.30614,continental,mountain,2020-07-05,summer,19712.0,8.5,6.03,5.88,6.05,5.82,2.4699999999999998,1.253043831168831,55065.91093117409,35353.91093117409,B,D,71.5,6.75,218.65,3.9706961403632604,low,0,0
TYR01619,Bridgestone,BRI-Sport-970,205/55 R16,205,55,16,winter,mid-range,family,1534.0,awd,rear_left,Italy,Southern Europe,Milan,45.52765,9.18576,mediterranean,rural,2022-08-06,summer,19799.0,7.69,6.17,6.15,6.14,5.87,1.5200000000000005,0.7677155411889492,79326.25657894736,59527.25657894735,B,A,70.4,6.63,258.63,3.260332847581246,low,0,0
TYR01620,Michelin,MIC-Tour-940,255/40 R19,255,40,19,all-season,premium,ev,1756.0,awd,front_left,Poland,Eastern Europe,Warsaw,52.25494,20.98797,continental,rural,2023-07-28,summer,53886.0,8.66,4.12,3.85,4.11,4.11,4.54,0.8425193927921909,83796.29074889868,29910.29074889868,A,A,73.7,7.48,368.07,4.392437859844501,low,0,0
TYR01621,Yokohama,YOK-Tour-571,225/45 R17,225,45,17,summer,mid-range,family,1386.0,awd,rear_left,Spain,Southern Europe,Madrid,40.40843,-3.69088,mediterranean,highway,2020-07-02,summer,23902.0,8.04,6.76,6.39,6.75,6.52,1.2799999999999994,0.5355200401640028,120256.93750000004,96354.93750000004,C,E,72.9,5.6,230.85,1.9196397713021747,low,0,0
TYR01622,Hankook,HAN-Eco-928,195/65 R15,195,65,15,winter,mid-range,fleet,1896.0,fwd,front_right,Italy,Southern Europe,Milan,45.54889,9.18358,mediterranean,highway,2021-12-03,winter,22970.0,8.84,7.36,7.01,7.29,7.25,1.4799999999999995,0.6443186765346102,112366.75675675679,89396.75675675679,E,E,74.1,4.03,217.1,1.93206608668044,low,0,0
TYR01623,Continental,CON-Tour-984,195/65 R15,195,65,15,all-season,premium,suv,2195.0,awd,rear_right,France,Western Europe,Lyon,45.81301,4.93967,temperate,mountain,2019-04-25,spring,38293.0,8.27,4.85,4.55,4.97,4.79,3.42,0.8931136238999294,74682.54678362573,36389.54678362573,B,C,74.1,6.67,278.58,3.7301888057877415,low,0,0
TYR01624,Yokohama,YOK-Tour-839,255/40 R19,255,40,19,all-season,mid-range,suv,1915.0,rwd,rear_left,Norway,Northern Europe,Oslo,59.97875,10.84369,cold,mountain,2023-07-03,summer,12557.0,8.66,7.01,6.7,6.99,6.81,1.6500000000000004,1.3140081229593057,53728.73939393939,41171.73939393939,C,D,73.7,5.34,234.48,4.364144825375326,low,0,0
TYR01625,Pirelli,PIR-Sport-491,225/45 R17,225,45,17,summer,premium,ev,2189.0,rwd,rear_right,Netherlands,Western Europe,Amsterdam,52.3807,4.92239,oceanic,mixed,2023-05-29,spring,31908.0,7.93,5.87,5.64,5.93,5.83,2.0599999999999996,0.6456061175880655,98047.39805825244,66139.39805825244,B,C,75.1,7.04,278.22,2.83760717275437,low,0,0
TYR01626,Yokohama,YOK-Eco-686,205/55 R16,205,55,16,winter,mid-range,family,1748.0,fwd,front_right,Spain,Southern Europe,Madrid,40.53571,-3.75762,mediterranean,mixed,2022-03-15,spring,25693.0,7.6,5.43,5.04,5.51,5.42,2.17,0.8445880200832911,71040.5529953917,45347.5529953917,B,B,74.5,7.04,216.94,3.0537487512811534,low,0,0
TYR01627,Bridgestone,BRI-Sport-490,255/40 R19,255,40,19,summer,mid-range,suv,1642.0,fwd,rear_right,Netherlands,Western Europe,Amsterdam,52.38855,4.98583,oceanic,rural,2020-08-07,summer,31241.0,8.14,6.61,6.5,6.61,6.37,1.5300000000000002,0.4897410454210813,133539.96078431373,102298.96078431372,B,E,74.8,6.3,275.49,2.06297799087238,low,0,0
TYR01628,Bridgestone,BRI-Sport-221,235/45 R18,235,45,18,summer,mid-range,city,1205.0,fwd,front_left,Sweden,Northern Europe,Stockholm,59.29226,17.97647,cold,mountain,2022-02-05,winter,11194.0,8.59,7.11,6.81,7.19,7.1,1.4799999999999995,1.3221368590316236,52868.95945945947,41674.95945945947,A,B,72.3,6.1,257.04,4.861832020679379,low,0,0
TYR01629,Goodyear,GOO-Grip-525,235/45 R18,235,45,18,summer,premium,suv,1843.0,fwd,rear_left,Germany,Western Europe,Berlin,52.61956,13.42008,continental,rural,2025-07-18,summer,24399.0,7.6,5.54,5.23,5.48,5.49,2.0599999999999996,0.8442968974138283,71065.04854368932,46666.04854368932,A,C,73.2,7.78,313.52,4.411732721286391,low,0,0
TYR01630,Bridgestone,BRI-Drive-331,225/45 R17,225,45,17,winter,mid-range,family,1783.0,awd,front_left,Spain,Southern Europe,Madrid,40.27144,-3.62928,mediterranean,mountain,2025-05-09,spring,42894.0,8.47,5.18,4.88,5.22,5.13,3.290000000000001,0.7670070406117407,89568.9300911854,46674.93009118539,B,C,74.0,6.02,261.62,2.920878922341246,low,0,0
TYR01631,Michelin,MIC-Sport-557,195/65 R15,195,65,15,all-season,premium,city,1244.0,rwd,rear_left,Spain,Southern Europe,Madrid,40.51894,-3.66487,mediterranean,highway,2020-08-04,summer,35332.0,7.62,5.88,5.61,5.8,5.69,1.7400000000000002,0.49247141401562333,122240.59770114938,86908.59770114938,E,A,73.6,3.73,290.78,2.3787514579312785,low,0,0
TYR01632,Bridgestone,BRI-Drive-365,225/45 R17,225,45,17,summer,mid-range,family,1620.0,rwd,rear_left,Spain,Southern Europe,Madrid,40.38424,-3.63498,mediterranean,highway,2023-11-09,autumn,24015.0,8.18,6.74,6.45,6.84,6.56,1.4399999999999995,0.5996252342286069,109735.20833333337,85720.20833333337,D,B,72.9,5.21,262.8,2.39485579871243,low,0,0
TYR01633,BudgetRoad,BUD-Grip-327,195/65 R15,195,65,15,summer,budget,ev,1866.0,fwd,front_right,Germany,Western Europe,Berlin,52.49839,13.38811,continental,urban,2024-12-06,winter,27127.0,8.88,5.89,5.73,5.95,5.85,2.990000000000001,1.1022228775758474,66048.34782608693,38921.34782608693,B,B,73.0,7.11,171.48,2.5962799319602516,low,0,0
TYR01634,BudgetRoad,BUD-Eco-385,235/45 R18,235,45,18,summer,budget,fleet,1663.0,rwd,rear_right,Norway,Northern Europe,Oslo,59.88062,10.74287,cold,mixed,2023-07-24,summer,33499.0,8.34,5.17,5.02,5.24,5.09,3.17,0.9462969043852055,71225.00315457414,37726.00315457413,A,B,71.7,6.81,173.93,2.4419795338237207,low,0,0
TYR01635,Michelin,MIC-Eco-137,225/45 R17,225,45,17,summer,premium,ev,1806.0,awd,front_left,Portugal,Southern Europe,Lisbon,38.89669,-9.22617,mediterranean,urban,2023-02-14,winter,19445.0,8.88,7.78,7.31,7.89,7.78,1.1000000000000005,0.5656981229107743,128690.54545454538,109245.54545454538,B,B,71.9,6.15,343.26,2.667328814153192,low,0,0
TYR01636,Goodyear,GOO-Grip-222,235/45 R18,235,45,18,all-season,premium,family,1177.0,awd,front_right,Portugal,Southern Europe,Lisbon,38.80892,-9.12128,mediterranean,urban,2022-06-20,summer,29817.0,8.36,6.89,6.53,6.99,6.63,1.4699999999999998,0.49300734480330005,137117.63265306124,107300.63265306123,A,B,70.9,8.33,305.87,2.230712375073748,low,0,0
TYR01637,Michelin,MIC-Eco-606,255/40 R19,255,40,19,winter,premium,family,1518.0,awd,front_left,Sweden,Northern Europe,Stockholm,59.28675,17.8819,cold,highway,2023-06-19,summer,11070.0,8.9,7.92,7.83,7.71,7.83,0.9800000000000004,0.8852755194218613,82460.20408163262,71390.20408163262,C,C,74.2,4.88,317.9,3.8551929811535572,low,0,0
TYR01638,Michelin,MIC-Eco-715,205/55 R16,205,55,16,summer,premium,family,1846.0,rwd,rear_left,Italy,Southern Europe,Milan,45.47054,9.18018,mediterranean,mixed,2020-09-23,autumn,25213.0,7.6,5.39,5.15,5.27,5.23,2.21,0.8765319478047039,68451.58371040724,43238.58371040724,C,B,73.7,5.77,263.57,3.850458758048097,low,0,0
TYR01639,BudgetRoad,BUD-Grip-340,205/55 R16,205,55,16,winter,budget,family,1551.0,awd,rear_left,Italy,Southern Europe,Milan,45.46489,9.21757,mediterranean,rural,2022-12-13,winter,34534.0,8.7,6.09,5.6,5.83,5.59,2.6099999999999994,0.7557769155035615,93943.06513409963,59409.065134099634,D,D,74.7,4.32,176.86,1.8826296517740833,low,0,0
TYR01640,Goodyear,GOO-Tour-973,205/55 R16,205,55,16,all-season,premium,ev,2034.0,fwd,front_right,Italy,Southern Europe,Milan,45.5276,9.13004,mediterranean,rural,2025-10-07,autumn,10145.0,7.49,6.69,6.38,6.62,6.57,0.7999999999999998,0.7885657959586001,74692.56250000001,64547.562500000015,C,A,73.4,5.45,294.63,3.944569447593928,low,0,0
TYR01641,Pirelli,PIR-Drive-506,225/45 R17,225,45,17,summer,premium,family,1596.0,fwd,rear_right,Norway,Northern Europe,Oslo,59.9993,10.68389,cold,mountain,2019-12-23,winter,20436.0,7.89,5.33,5.02,5.28,5.28,2.5599999999999996,1.2526913290272066,50211.89062500001,29775.890625000007,C,E,72.5,5.52,282.27,5.621576811518436,low,0,0
TYR01642,Michelin,MIC-Sport-926,255/40 R19,255,40,19,winter,premium,city,1008.0,awd,front_right,Spain,Southern Europe,Madrid,40.49268,-3.67442,mediterranean,mountain,2025-10-22,autumn,37561.0,7.2,5.34,5.17,5.42,5.29,1.8600000000000003,0.4951944836399458,113086.88172043009,75525.88172043009,B,E,72.0,5.83,333.94,2.9529508190486338,low,0,0
TYR01643,Pirelli,PIR-Sport-327,235/45 R18,235,45,18,summer,premium,city,1233.0,fwd,rear_right,Italy,Southern Europe,Milan,45.39066,9.29482,mediterranean,urban,2020-09-30,autumn,49414.0,8.47,5.72,5.19,5.75,5.53,2.750000000000001,0.5565224430323392,123445.15636363633,74031.15636363633,B,B,74.2,5.93,290.6,2.354081833263432,low,0,0
TYR01644,Goodyear,GOO-Tour-553,195/65 R15,195,65,15,winter,premium,ev,2217.0,awd,rear_left,Poland,Eastern Europe,Warsaw,52.15235,21.00602,continental,rural,2021-11-23,autumn,21045.0,7.56,5.49,4.97,5.46,5.48,2.0699999999999994,0.9836065573770488,60593.33333333335,39548.33333333335,D,B,74.2,4.65,279.35,4.610243151061722,low,0,0
TYR01645,Goodyear,GOO-Eco-872,205/55 R16,205,55,16,summer,premium,family,1443.0,awd,front_right,Germany,Western Europe,Berlin,52.61025,13.35903,continental,highway,2020-10-23,autumn,43312.0,7.55,4.65,4.43,4.64,4.62,2.8999999999999995,0.6695603989656445,88864.27586206899,45552.275862068986,E,B,73.2,2.99,277.65,3.124427643240524,low,0,0
TYR01646,Bridgestone,BRI-Eco-486,225/45 R17,225,45,17,summer,mid-range,suv,1449.0,awd,front_right,Czechia,Eastern Europe,Prague,50.05065,14.58214,continental,highway,2021-01-01,winter,21644.0,8.35,6.41,6.28,6.44,6.19,1.9399999999999995,0.8963223064128625,75307.7319587629,53663.7319587629,C,B,74.4,5.96,254.51,3.3795998548909276,low,0,0
TYR01647,Hankook,HAN-Sport-156,205/55 R16,205,55,16,winter,mid-range,city,1178.0,rwd,front_right,Italy,Southern Europe,Milan,45.49711,9.06065,mediterranean,mountain,2021-09-29,autumn,69185.0,8.17,3.38,3.05,3.45,3.24,4.79,0.6923466069234662,94894.66597077243,25709.665970772436,A,C,73.7,7.26,235.18,2.478326864783269,medium,1,0
TYR01648,Yokohama,YOK-Tour-890,235/45 R18,235,45,18,winter,mid-range,city,1244.0,fwd,front_left,Germany,Western Europe,Berlin,52.32614,13.26435,continental,mountain,2022-07-15,summer,35112.0,8.44,4.9,4.74,4.93,4.73,3.539999999999999,1.0082023239917974,67843.52542372882,32731.52542372882,B,C,74.9,6.6,248.1,3.6569443944790203,low,0,0
TYR01649,Hankook,HAN-Tour-779,205/55 R16,205,55,16,summer,mid-range,city,1375.0,fwd,rear_right,Spain,Southern Europe,Madrid,40.45186,-3.75075,mediterranean,highway,2023-07-02,summer,23885.0,8.8,7.56,7.21,7.56,7.43,1.240000000000001,0.5191542809294541,138687.09677419343,114802.09677419343,C,B,73.0,5.09,226.6,1.6338938897029762,low,0,0
TYR01650,Pirelli,PIR-Drive-146,255/40 R19,255,40,19,all-season,premium,ev,1890.0,awd,rear_left,Sweden,Northern Europe,Stockholm,59.38043,18.13743,cold,mountain,2019-09-17,autumn,14302.0,8.85,7.34,7.24,7.38,7.11,1.5099999999999998,1.055796392112991,68668.54304635763,54366.543046357634,B,A,71.2,7.26,343.72,5.005494288235548,low,0,0
TYR01651,Hankook,HAN-Eco-179,225/45 R17,225,45,17,all-season,mid-range,city,1194.0,fwd,front_left,Netherlands,Western Europe,Amsterdam,52.38358,4.8687,oceanic,mixed,2019-12-21,winter,24728.0,8.39,6.25,6.22,6.27,6.16,2.1400000000000006,0.8654157230669689,78459.40186915887,53731.401869158864,B,C,74.1,6.8,200.73,2.558393197219921,low,0,0
TYR01652,Hankook,HAN-Tour-561,225/45 R17,225,45,17,winter,mid-range,suv,1707.0,fwd,front_left,Czechia,Eastern Europe,Prague,50.06727,14.44382,continental,rural,2023-03-20,spring,28021.0,8.57,6.0,5.69,5.95,5.96,2.5700000000000003,0.9171692659077122,75994.69649805447,47973.69649805447,C,A,74.3,5.3,210.27,2.7669036089299084,low,0,0
TYR01653,BudgetRoad,BUD-Grip-782,225/45 R17,225,45,17,summer,budget,city,1039.0,rwd,front_left,Poland,Eastern Europe,Warsaw,52.15759,20.99189,continental,highway,2019-03-16,spring,22115.0,7.74,5.59,5.25,5.73,5.41,2.1500000000000004,0.9721908207099256,63156.32558139534,41041.32558139534,B,B,73.1,6.61,182.51,2.889813463970171,low,0,0
TYR01654,Continental,CON-Sport-349,255/40 R19,255,40,19,all-season,premium,ev,2273.0,fwd,front_right,Portugal,Southern Europe,Lisbon,38.76596,-9.21257,mediterranean,urban,2020-09-05,autumn,28338.0,8.86,7.27,6.99,7.24,7.24,1.5899999999999999,0.5610840567435952,129392.37735849057,101054.37735849057,B,E,74.6,5.38,333.87,2.5802911022725086,low,0,0
TYR01655,Yokohama,YOK-Grip-175,235/45 R18,235,45,18,all-season,mid-range,fleet,1841.0,awd,rear_right,Sweden,Northern Europe,Stockholm,59.4158,18.15905,cold,mountain,2019-05-29,spring,11571.0,7.73,6.29,6.13,6.27,5.97,1.4400000000000004,1.2444905366865442,49257.10416666666,37686.10416666666,C,B,73.3,5.76,232.17,4.713431776549999,low,0,0
TYR01656,Yokohama,YOK-Eco-571,235/45 R18,235,45,18,winter,mid-range,family,1431.0,fwd,front_right,Italy,Southern Europe,Milan,45.55622,9.3108,mediterranean,highway,2023-11-29,autumn,26864.0,7.37,5.36,5.27,5.28,5.3,2.01,0.7482132221560452,77117.05472636817,50253.054726368166,C,C,71.9,5.89,234.29,3.0381087663594424,low,0,0
TYR01657,BudgetRoad,BUD-Drive-436,255/40 R19,255,40,19,winter,budget,suv,2005.0,fwd,front_right,Netherlands,Western Europe,Amsterdam,52.32524,4.7959,oceanic,rural,2022-06-18,summer,28236.0,7.38,3.64,3.58,3.74,3.32,3.7399999999999998,1.3245502195778438,43637.454545454544,15401.454545454548,B,C,72.4,7.02,197.99,4.537157404398224,medium,1,0
TYR01658,Pirelli,PIR-Eco-700,195/65 R15,195,65,15,all-season,premium,fleet,2040.0,awd,rear_left,Germany,Western Europe,Berlin,52.54216,13.3945,continental,highway,2021-08-13,summer,24144.0,8.63,6.35,6.12,6.39,6.19,2.280000000000001,0.9443339960238574,74443.99999999997,50299.99999999998,A,A,72.8,7.48,241.19,3.2398850142388924,low,0,0
TYR01659,Hankook,HAN-Tour-591,195/65 R15,195,65,15,winter,mid-range,ev,1821.0,rwd,rear_left,Spain,Southern Europe,Madrid,40.48267,-3.62728,mediterranean,mixed,2025-04-25,spring,19396.0,7.58,5.9,5.68,5.96,5.85,1.6799999999999997,0.8661579707156114,69040.52380952382,49644.523809523824,C,D,75.1,5.51,238.15,3.4494234235104155,low,0,0
TYR01660,Michelin,MIC-Drive-608,195/65 R15,195,65,15,summer,premium,ev,2316.0,awd,rear_right,Portugal,Southern Europe,Lisbon,38.75019,-9.1509,mediterranean,mountain,2022-06-08,summer,20172.0,8.48,7.23,6.86,7.19,6.97,1.25,0.61967083085465,111026.68800000001,90854.68800000001,B,C,71.6,6.04,275.64,2.4826463345461582,low,0,0
TYR01661,Bridgestone,BRI-Tour-536,255/40 R19,255,40,19,winter,mid-range,fleet,1633.0,rwd,rear_left,Sweden,Northern Europe,Stockholm,59.34051,18.10575,cold,urban,2023-09-16,autumn,37830.0,7.9,5.19,4.68,5.27,5.15,2.71,0.7163626751255617,87944.28044280442,50114.280442804426,D,B,72.3,3.85,312.37,3.5519080766503452,low,0,0
TYR01662,Bridgestone,BRI-Eco-702,225/45 R17,225,45,17,summer,mid-range,city,1150.0,rwd,front_right,Portugal,Southern Europe,Lisbon,38.63709,-9.00997,mediterranean,mixed,2022-07-13,summer,32674.0,7.65,5.93,5.72,5.89,5.92,1.7200000000000006,0.5264124380241172,114928.89534883719,82254.89534883719,C,B,73.3,5.93,239.62,2.084941295856842,low,0,0
TYR01663,Bridgestone,BRI-Tour-240,255/40 R19,255,40,19,winter,mid-range,fleet,1477.0,fwd,rear_right,Sweden,Northern Europe,Stockholm,59.27642,18.02258,cold,mountain,2019-11-20,autumn,21958.0,7.82,5.43,5.12,5.43,5.27,2.3900000000000006,1.0884415702705168,57145.924686192455,35187.924686192455,A,C,72.5,8.32,273.0,4.7772435479718816,low,0,0
TYR01664,Yokohama,YOK-Tour-212,205/55 R16,205,55,16,winter,mid-range,family,1467.0,fwd,rear_left,Czechia,Eastern Europe,Prague,49.97734,14.22442,continental,rural,2024-03-23,spring,28000.0,8.43,5.66,5.48,5.69,5.52,2.7699999999999996,0.9892857142857141,69039.71119133575,41039.71119133575,C,A,76.9,5.43,215.6,3.1228404099560754,low,0,0
TYR01665,Goodyear,GOO-Sport-735,235/45 R18,235,45,18,winter,premium,family,1208.0,rwd,rear_left,Italy,Southern Europe,Milan,45.46637,9.1738,mediterranean,highway,2019-11-17,autumn,14564.0,7.63,6.54,6.32,6.51,6.28,1.0899999999999999,0.7484207635265036,80569.6513761468,66005.6513761468,D,C,73.9,4.15,297.25,3.6893544271683787,low,0,0
TYR01666,Hankook,HAN-Tour-995,255/40 R19,255,40,19,winter,mid-range,suv,1395.0,rwd,rear_right,Poland,Eastern Europe,Warsaw,52.26575,20.92333,continental,mountain,2021-10-12,autumn,29104.0,8.64,4.97,4.83,5.04,4.84,3.670000000000001,1.2609950522264983,55828.926430517706,26724.926430517702,B,B,73.5,6.29,223.53,4.003838409434505,low,0,0
