observation_id,observed_at,year,month,country,europe_region,brand,model,dimension,tyre_season,weather_season,vehicle_type,monthly_km,cumulative_km,tyre_age_months,initial_tread_depth_mm,tread_depth_mm,wear_rate_mm_per_1000km,projected_life_km,price_eur,cost_per_km,wet_grip_score,energy_efficiency_score,noise_db,road_roughness,avg_temp_c,rain_index,season_match,high_wear_risk
OBS010098,2021-11-27,2021,11,Portugal,Southern Europe,Pirelli,PIR-Grip-861,225/45 R17,all-season,mild,fleet,1447.3,51030.9,30,7.15,1.2,0.168,33027.0,134.71,0.00408,2.58,3.5,75.0,0.405,15.3,0.471,1,1
OBS010099,2019-12-26,2019,12,Portugal,Southern Europe,Hankook,HAN-Eco-233,195/65 R15,all-season,winter,suv,802.7,5931.6,9,8.46,6.83,0.2279,30101.0,154.64,0.00514,2.13,3.08,73.1,0.275,20.6,0.274,0,0
OBS010100,2021-11-14,2021,11,Spain,Southern Europe,Continental,CON-Sport-768,225/45 R17,all-season,mild,family,1084.9,22404.8,20,8.24,4.86,0.1555,42687.0,115.93,0.00272,3.17,3.56,72.9,0.467,7.2,0.369,1,0
OBS010101,2024-01-03,2024,1,Sweden,Northern Europe,Bridgestone,BRI-Tour-934,255/40 R19,summer,winter,city,1819.6,25991.5,13,8.34,4.12,0.1601,42080.0,149.68,0.00356,2.64,3.67,75.0,0.657,10.6,0.366,0,1
OBS010102,2020-09-02,2020,9,Czechia,Eastern Europe,Hankook,HAN-Sport-439,205/55 R16,winter,mild,city,1201.4,2821.3,2,8.19,7.64,0.1705,38648.0,98.04,0.00254,3.05,3.51,75.8,0.568,4.0,0.408,0,0
OBS010103,2019-08-16,2019,8,Poland,Eastern Europe,Michelin,MIC-Eco-431,225/45 R17,all-season,summer,family,990.8,49115.2,44,7.98,1.2,0.1785,35733.0,144.46,0.00404,2.83,3.93,70.8,0.579,7.5,0.626,0,1
OBS010104,2020-02-20,2020,2,France,Western Europe,Michelin,MIC-Eco-259,195/65 R15,all-season,winter,ev,1312.9,58199.5,51,8.28,1.2,0.2801,23851.0,186.91,0.00784,3.15,2.58,69.9,0.606,9.0,0.594,0,1
OBS010105,2025-11-09,2025,11,Netherlands,Western Europe,Continental,CON-Grip-432,235/45 R18,summer,mild,ev,1954.1,68441.0,33,8.14,1.2,0.2507,26102.0,167.44,0.00641,2.65,3.78,71.8,0.535,12.0,0.689,0,1
OBS010106,2024-04-27,2024,4,Czechia,Eastern Europe,Michelin,MIC-Eco-519,255/40 R19,all-season,mild,ev,1075.4,41911.2,40,7.48,1.2,0.2335,25182.0,192.72,0.00765,2.62,3.79,74.5,0.568,7.1,0.548,1,1
OBS010107,2024-04-12,2024,4,Italy,Southern Europe,Pirelli,PIR-Eco-526,205/55 R16,summer,mild,ev,1485.4,11838.4,7,8.21,5.41,0.2389,27668.0,121.37,0.00439,2.58,3.78,73.6,0.482,14.2,0.523,0,0
OBS010108,2025-03-13,2025,3,Italy,Southern Europe,Hankook,HAN-Grip-799,225/45 R17,summer,mild,fleet,1445.1,26904.9,19,8.1,2.68,0.1862,34918.0,118.84,0.0034,3.31,3.6,75.6,0.506,10.0,0.499,0,1
OBS010109,2022-11-18,2022,11,Netherlands,Western Europe,Michelin,MIC-Drive-100,225/45 R17,summer,mild,suv,1476.1,42492.9,30,7.74,1.2,0.2198,27931.0,153.38,0.00549,2.96,2.95,72.4,0.471,15.2,0.635,0,1
OBS010110,2022-09-02,2022,9,Sweden,Northern Europe,Continental,CON-Eco-950,235/45 R18,winter,mild,suv,986.2,49723.0,43,8.66,1.2,0.2136,33065.0,129.86,0.00393,2.44,3.46,72.8,0.559,2.2,0.479,0,1
OBS010111,2024-11-02,2024,11,Czechia,Eastern Europe,Hankook,HAN-Drive-820,205/55 R16,all-season,mild,family,854.2,5057.4,7,7.56,6.9,0.1845,32286.0,83.01,0.00257,3.01,2.94,73.2,0.569,10.4,0.426,1,0
OBS010112,2021-01-15,2021,1,Norway,Northern Europe,Nokian,NOK-Sport-290,225/45 R17,winter,winter,family,1718.1,59668.7,33,7.73,1.2,0.1619,37886.0,121.92,0.00322,2.41,3.47,74.6,0.765,0.6,0.593,1,1
OBS010113,2022-03-05,2022,3,Germany,Western Europe,Nokian,NOK-Sport-408,205/55 R16,all-season,mild,fleet,1806.6,51911.1,26,7.86,1.2,0.158,39626.0,117.42,0.00296,3.99,3.38,69.8,0.784,6.8,0.587,1,1
OBS010114,2023-09-04,2023,9,Netherlands,Western Europe,Yokohama,YOK-Drive-404,225/45 R17,summer,mild,family,1804.2,15759.2,8,8.7,5.96,0.1757,40412.0,105.6,0.00261,2.65,2.95,73.9,0.45,20.5,0.589,0,0
OBS010115,2019-04-14,2019,4,Germany,Western Europe,Nokian,NOK-Tour-745,195/65 R15,winter,mild,fleet,1172.7,16790.2,13,8.23,5.15,0.1819,36441.0,178.93,0.00491,2.49,3.41,74.4,0.645,19.4,0.602,0,0
OBS010116,2019-02-22,2019,2,Portugal,Southern Europe,Bridgestone,BRI-Drive-699,195/65 R15,summer,winter,fleet,1430.1,46193.6,33,8.21,1.2,0.1801,36691.0,184.88,0.00504,3.1,2.83,75.4,0.642,17.1,0.368,0,1
OBS010117,2023-02-06,2023,2,Czechia,Eastern Europe,Nokian,NOK-Eco-249,195/65 R15,summer,winter,city,1165.7,34259.9,26,8.76,3.06,0.1781,40203.0,138.79,0.00345,2.76,3.83,76.7,0.613,9.4,0.435,0,1
OBS010118,2019-08-07,2019,8,Netherlands,Western Europe,Bridgestone,BRI-Tour-817,195/65 R15,winter,summer,fleet,2095.2,54557.7,28,8.46,1.2,0.1842,37247.0,165.65,0.00445,2.81,3.9,73.8,0.621,8.6,0.767,0,1
OBS010119,2019-04-29,2019,4,France,Western Europe,Hankook,HAN-Grip-802,225/45 R17,all-season,mild,fleet,1067.1,47821.9,43,8.49,1.35,0.1591,43279.0,104.65,0.00242,3.04,3.27,71.4,0.477,10.4,0.499,1,1
OBS010120,2024-02-03,2024,2,Netherlands,Western Europe,Michelin,MIC-Sport-944,255/40 R19,summer,winter,family,1244.7,53268.8,40,7.02,1.2,0.148,36629.0,171.53,0.00468,3.1,3.76,72.4,0.425,7.4,0.636,0,1
OBS010121,2022-04-06,2022,4,Spain,Southern Europe,Pirelli,PIR-Eco-393,205/55 R16,winter,mild,fleet,1821.1,38671.2,22,7.51,1.2,0.2044,28942.0,-118.98,0.00411,2.48,3.57,72.5,0.465,11.0,0.421,0,1
OBS010122,2024-11-12,2024,11,Italy,Southern Europe,Michelin,MIC-Eco-996,195/65 R15,summer,mild,ev,1014.0,26537.4,30,7.59,1.2,0.2525,23725.0,195.62,0.00825,2.62,3.43,74.7,0.6,13.6,0.338,0,1
OBS010123,2024-02-07,2024,2,Portugal,Southern Europe,Yokohama,YOK-Tour-896,195/65 R15,summer,winter,ev,946.4,21540.5,20,7.66,1.72,0.2509,24143.0,167.11,0.00692,2.89,3.21,73.3,0.59,16.0,0.577,0,1
OBS010124,2020-10-21,2020,10,France,Western Europe,Yokohama,YOK-Drive-519,205/55 R16,all-season,mild,ev,1339.9,44974.0,34,9.36,1.2,0.2424,32019.0,119.07,0.00372,2.55,3.74,73.2,0.551,10.2,0.87,1,1
OBS010125,2023-12-24,2023,12,Norway,Northern Europe,Continental,CON-Grip-111,255/40 R19,all-season,winter,ev,869.9,48536.5,51,8.71,1.2,0.2991,23767.0,211.44,0.0089,2.66,3.9,72.7,0.794,-3.3,0.665,0,1
OBS010126,2023-06-22,2023,6,Spain,Southern Europe,Nokian,NOK-Grip-990,235/45 R18,summer,summer,ev,1994.1,26486.4,13,8.31,1.54,0.2595,25869.0,170.4,0.00659,2.93,3.28,69.7,0.382,26.7,0.249,1,1
OBS010127,2021-09-15,2021,9,Sweden,Northern Europe,Nokian,NOK-Sport-196,255/40 R19,all-season,mild,city,1703.6,41961.2,21,8.01,1.2,0.1955,32788.0,169.82,0.00518,2.55,3.58,72.8,0.822,0.6,0.546,1,1
OBS010128,2022-07-21,2022,7,Germany,Western Europe,Nokian,NOK-Grip-576,195/65 R15,summer,summer,suv,2125.7,91962.6,49,8.2,1.2,0.248,26603.0,164.21,0.00617,3.04,3.27,71.7,0.744,15.0,0.362,1,1
OBS010129,2025-03-02,2025,3,France,Western Europe,Continental,CON-Eco-841,235/45 R18,winter,mild,ev,1701.9,7221.4,5,9.52,8.04,0.2507,31577.0,172.66,0.00547,2.93,3.71,73.6,0.528,10.5,0.632,0,0
OBS010130,2024-03-15,2024,3,Netherlands,Western Europe,Pirelli,PIR-Grip-502,205/55 R16,summer,mild,ev,1069.0,27096.7,25,7.59,1.2,0.2573,23260.0,123.68,0.00532,2.28,3.6,72.0,0.444,7.0,0.635,0,1
OBS010131,2019-08-26,2019,8,Norway,Northern Europe,Bridgestone,BRI-Sport-536,205/55 R16,all-season,summer,fleet,1266.1,7354.8,7,7.45,6.61,0.1613,36286.0,104.19,0.00287,2.71,4.04,74.8,0.655,1.7,0.777,0,0
OBS010132,2024-06-04,2024,6,Norway,Northern Europe,Nokian,NOK-Sport-226,205/55 R16,summer,summer,suv,1431.5,38370.1,24,7.31,1.2,0.2194,26027.0,92.68,0.00356,3.42,3.74,72.8,0.592,7.3,0.446,1,1
OBS010133,2023-09-17,2023,9,Netherlands,Western Europe,Continental,CON-Grip-539,255/40 R19,summer,mild,family,2000.5,31519.6,16,7.77,1.2,0.2201,28046.0,175.88,0.00627,3.39,3.56,72.9,0.518,9.2,0.767,0,1
OBS010134,2020-08-17,2020,8,Germany,Western Europe,Michelin,MIC-Drive-715,255/40 R19,summer,summer,family,1486.1,67638.7,45,8.53,1.2,0.1444,48015.0,187.13,0.0039,2.92,3.69,73.6,0.452,13.4,0.608,1,1
OBS010135,2019-01-19,2019,1,Poland,Eastern Europe,Continental,CON-Drive-254,235/45 R18,all-season,winter,family,1298.9,47429.8,32,8.76,2.0,0.1465,48884.0,132.79,0.00272,2.62,3.55,71.7,0.584,11.6,0.79,0,1
OBS010136,2025-05-02,2025,5,Portugal,Southern Europe,Pirelli,PIR-Drive-594,195/65 R15,winter,mild,ev,1591.8,66864.3,45,8.47,1.2,0.2436,28193.0,167.54,0.00594,2.85,2.9,71.7,0.587,9.2,0.241,0,1
OBS010137,2019-10-04,2019,10,Italy,Southern Europe,Hankook,HAN-Drive-568,195/65 R15,winter,mild,family,939.6,14488.9,14,8.18,5.81,0.1814,36253.0,163.42,0.00451,2.98,4.03,71.8,0.555,9.6,0.608,0,0
OBS010138,2021-09-19,2021,9,Portugal,Southern Europe,Goodyear,GOO-Sport-709,235/45 R18,all-season,mild,fleet,1567.4,40848.6,23,8.23,2.94,0.1236,53640.0,140.6,0.00262,2.59,4.38,73.8,0.54,13.4,0.436,1,1
OBS010139,2022-05-01,2022,5,Spain,Southern Europe,Pirelli,PIR-Tour-938,195/65 R15,summer,mild,ev,1316.7,4843.4,4,7.58,6.27,0.259,23086.0,183.8,0.00796,3.22,3.37,76.1,0.521,20.6,0.279,0,0
OBS010140,2022-11-05,2022,11,Portugal,Southern Europe,Michelin,MIC-Grip-945,225/45 R17,all-season,mild,ev,1187.0,21087.5,21,8.2,3.38,0.2264,29166.0,173.56,0.00595,3.68,3.86,70.8,0.418,19.7,0.282,1,1
OBS010141,2019-06-01,2019,6,Sweden,Northern Europe,Bridgestone,BRI-Eco-458,195/65 R15,all-season,summer,fleet,1027.9,17388.3,16,8.1,4.6,0.2237,29056.0,133.43,0.00459,1.75,3.69,75.0,0.635,8.5,0.674,0,1
OBS010142,2019-12-06,2019,12,Spain,Southern Europe,Goodyear,GOO-Grip-263,205/55 R16,all-season,winter,fleet,1741.0,38162.4,21,8.58,,0.1829,38171.0,95.58,0.0025,,3.42,70.7,0.482,20.6,0.434,0,1
OBS010143,2022-04-30,2022,4,France,Western Europe,Continental,CON-Eco-413,195/65 R15,all-season,mild,family,1342.2,23354.8,19,8.08,4.01,0.1688,38393.0,169.92,0.00443,1.99,3.61,72.3,0.605,8.6,0.647,1,0
OBS010144,2024-01-14,2024,1,Germany,Western Europe,Hankook,HAN-Drive-895,195/65 R15,summer,winter,fleet,1066.5,47733.5,51,8.34,1.2,0.1857,36312.0,172.0,0.00474,2.96,3.17,74.3,0.592,17.0,0.42,0,1
OBS010145,2025-05-22,2025,5,Germany,Western Europe,Michelin,MIC-Sport-233,205/55 R16,all-season,mild,ev,1830.9,43747.7,25,8.26,1.2,0.2503,26623.0,138.67,0.00521,3.11,3.32,73.6,0.619,16.8,0.61,1,1
OBS010146,2022-09-20,2022,9,Norway,Northern Europe,Bridgestone,BRI-Drive-551,225/45 R17,all-season,mild,ev,1511.2,57686.4,41,7.32,1.2,0.2365,24194.0,151.4,0.00626,3.06,3.69,73.3,0.724,6.3,0.651,1,1
OBS010147,2025-08-25,2025,8,Italy,Southern Europe,Yokohama,YOK-Grip-575,225/45 R17,summer,summer,ev,786.5,11113.9,15,7.69,4.49,0.256,23769.0,135.88,0.00572,3.56,3.02,74.2,0.616,22.0,0.553,1,0
OBS010148,2019-12-07,2019,12,Portugal,Southern Europe,Goodyear,GOO-Drive-463,195/65 R15,all-season,winter,suv,1344.5,68484.1,53,8.01,1.2,,32252.0,164.81,0.00511,3.07,3.67,72.7,0.574,9.1,0.444,0,1
OBS010149,2022-07-12,2022,7,Czechia,Eastern Europe,Nokian,NOK-Drive-222,225/45 R17,winter,summer,family,1567.0,15184.5,9,7.06,4.8,0.1669,32734.0,124.23,0.0038,2.38,3.6,74.6,0.608,14.9,0.501,0,0
OBS010150,2025-09-26,2025,9,Spain,Southern Europe,Continental,CON-Sport-566,205/55 R16,summer,mild,fleet,1359.7,33233.0,26,8.37,3.44,0.1499,45197.0,132.89,0.00294,3.36,3.66,70.1,0.533,13.6,0.307,0,1
OBS010151,2023-09-02,2023,9,Spain,Southern Europe,Continental,CON-Grip-921,205/55 R16,summer,mild,fleet,1366.6,68307.1,45,8.54,1.2,0.15,46297.0,120.23,0.0026,3.06,3.71,75.9,0.556,18.8,0.327,0,1
OBS010152,2023-06-08,2023,6,Norway,Northern Europe,Hankook,HAN-Grip-664,235/45 R18,summer,summer,family,1511.4,18767.1,15,7.84,4.17,0.1974,31598.0,140.79,0.00446,2.67,3.41,72.6,0.594,15.7,0.668,1,0
OBS010153,2023-10-20,2023,10,Spain,Southern Europe,Bridgestone,BRI-Sport-365,225/45 R17,winter,mild,suv,959.6,38400.3,34,7.52,1.2,0.2609,22704.0,109.57,0.00483,2.71,3.39,71.8,0.523,15.8,0.384,0,1
OBS010154,2022-11-07,2022,11,Italy,Southern Europe,Yokohama,YOK-Tour-754,235/45 R18,summer,mild,family,1246.3,31995.1,24,7.58,1.88,0.1742,34330.0,132.98,0.00387,2.77,4.0,73.6,0.481,12.2,0.581,0,1
OBS010155,2022-11-17,2022,11,Norway,Northern Europe,Yokohama,YOK-Eco-191,225/45 R17,all-season,mild,ev,2102.8,102274.8,45,8.74,1.2,0.2816,25352.0,146.23,0.00577,2.88,3.48,73.4,0.58,-2.8,0.519,1,1
OBS010156,2024-10-22,2024,10,Netherlands,Western Europe,Goodyear,GOO-Sport-950,195/65 R15,summer,mild,family,816.9,3854.9,4,8.67,8.05,0.1581,44740.0,,0.0039,2.98,4.07,71.7,0.348,7.4,0.59,0,0
OBS010157,2023-02-12,2023,2,France,Western Europe,Nokian,NOK-Tour-108,195/65 R15,all-season,winter,ev,1282.0,7419.9,5,8.3,6.86,0.2249,29786.0,166.59,0.00559,2.57,3.74,72.7,0.397,15.2,0.394,0,0
OBS010158,2023-09-06,2023,9,Sweden,Northern Europe,Continental,CON-Tour-638,235/45 R18,summer,mild,fleet,708.8,40007.3,51,7.92,1.2,0.2329,27125.0,148.19,0.00546,2.15,3.24,73.1,0.649,6.1,0.423,0,1
OBS010159,2022-12-20,2022,12,Sweden,Northern Europe,Hankook,HAN-Tour-472,225/45 R17,summer,winter,city,853.1,3749.1,4,7.47,6.72,0.2004,29311.0,119.04,0.00406,3.24,4.11,76.1,0.596,5.6,0.578,0,0
OBS010160,2025-03-13,2025,3,Italy,Southern Europe,Michelin,MIC-Drive-770,195/65 R15,summer,mild,city,1432.5,33192.3,22,8.14,2.86,0.1639,39874.0,179.04,0.00449,3.48,3.49,72.8,0.443,12.7,0.404,0,1
OBS010161,2022-12-27,2022,12,Portugal,Southern Europe,Yokohama,YOK-Eco-292,225/45 R17,winter,winter,fleet,1845.9,103432.0,48,8.55,1.2,0.1606,43303.0,113.98,0.00263,3.85,3.17,71.8,0.457,10.3,0.324,1,1
OBS010162,2019-03-14,2019,3,Sweden,Northern Europe,Bridgestone,BRI-Eco-124,255/40 R19,summer,mild,family,1239.7,3656.9,3,7.93,7.56,,35325.0,171.85,0.00486,2.24,3.42,74.2,0.523,8.8,0.526,0,0
OBS010163,2021-10-03,2021,10,Sweden,Northern Europe,Pirelli,PIR-Grip-897,255/40 R19,all-season,mild,fleet,1034.1,57345.0,50,7.72,1.2,0.1909,32054.0,164.88,0.00514,2.67,3.56,73.3,0.654,10.9,0.432,1,1
OBS010164,2023-09-25,2023,9,Germany,Western Europe,Continental,CON-Sport-842,255/40 R19,winter,mild,city,1193.7,8969.7,8,7.11,5.68,0.1854,29724.0,166.85,0.00561,2.51,2.47,72.4,0.594,10.4,0.751,0,0
OBS010165,2024-11-29,2024,11,Norway,Northern Europe,Continental,CON-Drive-302,205/55 R16,winter,mild,ev,1752.6,85627.4,51,8.41,1.2,0.2842,23945.0,145.09,0.00606,2.09,3.66,72.6,0.584,7.3,0.48,0,1
OBS010166,2025-11-18,2025,11,Portugal,Southern Europe,Nokian,NOK-Drive-656,205/55 R16,all-season,mild,suv,1509.4,55374.1,39,7.89,1.2,0.2373,26513.0,120.48,0.00454,2.52,3.35,71.5,0.559,17.0,0.333,1,1
OBS010167,2019-05-08,2019,5,Portugal,Southern Europe,Yokohama,YOK-Tour-303,205/55 R16,summer,mild,family,1137.4,51443.8,42,8.05,1.2,0.1813,35597.0,98.1,0.00276,1.92,3.46,77.3,0.472,10.1,0.283,0,1
OBS010168,2024-04-16,2024,4,Italy,Southern Europe,Michelin,MIC-Grip-438,255/40 R19,all-season,mild,city,1593.4,47263.5,33,8.18,1.2,0.1638,40164.0,185.62,0.00462,3.26,3.81,73.6,0.477,25.6,0.551,1,1
OBS010169,2024-01-18,2024,1,Poland,Eastern Europe,Yokohama,YOK-Eco-153,225/45 R17,all-season,winter,city,1314.2,11053.0,10,7.87,5.77,0.155,40426.0,131.89,0.00326,3.15,3.87,74.9,0.492,-0.6,0.473,0,0
OBS010170,2022-09-03,2022,9,Italy,Southern Europe,Hankook,HAN-Sport-561,205/55 R16,all-season,mild,city,854.5,49033.1,53,8.43,1.87,0.1309,52171.0,106.27,0.00204,2.84,3.89,73.7,0.529,17.8,0.447,1,1
OBS010171,2025-06-29,2025,6,Poland,Eastern Europe,Michelin,MIC-Sport-720,225/45 R17,summer,summer,suv,2027.9,94057.7,40,7.75,1.2,0.218,28205.0,108.1,0.00383,2.74,3.67,75.3,0.718,15.4,0.471,1,1
OBS010172,2020-08-14,2020,8,Netherlands,Western Europe,Hankook,HAN-Grip-761,235/45 R18,summer,summer,suv,1679.6,66817.7,43,8.64,1.2,0.2843,24780.0,132.38,0.00534,2.78,3.18,74.6,0.619,11.4,0.813,1,1
OBS010173,2021-11-21,2021,11,Germany,Western Europe,Pirelli,PIR-Grip-793,205/55 R16,winter,mild,family,766.6,17187.8,24,8.02,4.92,0.1896,33886.0,105.16,0.0031,2.46,3.68,73.4,0.707,3.3,0.526,0,0
OBS010174,2021-03-26,2021,3,Netherlands,Western Europe,Goodyear,GOO-Grip-352,255/40 R19,all-season,mild,suv,1148.5,53818.0,45,8.52,1.2,0.2057,33653.0,182.3,0.00542,2.79,3.35,71.4,0.514,10.0,0.729,1,1
OBS010175,2021-06-12,2021,6,Portugal,Southern Europe,Continental,CON-Grip-603,225/45 R17,summer,summer,family,1237.6,5603.5,5,8.1,7.33,0.1335,48699.0,116.59,0.00239,2.52,4.08,72.2,0.519,20.0,0.272,1,0
OBS010176,2025-07-02,2025,7,Sweden,Northern Europe,Bridgestone,BRI-Tour-608,235/45 R18,summer,summer,fleet,1243.2,54375.4,48,8.67,1.2,0.1967,35938.0,114.46,0.00318,3.31,3.18,72.1,0.722,7.2,0.283,1,1
OBS010177,2019-02-18,2019,2,Germany,Western Europe,Continental,CON-Drive-755,205/55 R16,winter,winter,city,1025.4,48485.1,41,8.54,1.2,0.1528,45388.0,116.56,0.00257,3.34,3.94,74.2,0.616,7.7,0.5,1,1
OBS010178,2019-02-24,2019,2,Poland,Eastern Europe,Yokohama,YOK-Drive-640,195/65 R15,all-season,winter,fleet,1531.8,79157.2,53,8.35,1.2,0.1952,34579.0,144.0,0.00416,2.63,3.38,73.3,0.623,0.5,0.434,0,1
OBS010179,2022-10-22,2022,10,Netherlands,Western Europe,Pirelli,PIR-Grip-459,225/45 R17,summer,mild,suv,1733.0,1701.4,1,7.12,6.94,0.2685,20563.0,115.85,0.00563,2.72,3.7,68.8,0.46,9.6,0.814,0,0
OBS010180,2024-09-29,2024,9,Norway,Northern Europe,Yokohama,YOK-Eco-619,205/55 R16,summer,mild,city,1096.5,29273.9,26,8.27,2.27,0.2124,31428.0,118.44,0.00377,3.68,3.46,74.1,0.672,5.7,0.816,0,1
OBS010181,2021-03-26,2021,3,Portugal,Southern Europe,Nokian,NOK-Drive-317,225/45 R17,summer,mild,city,1635.2,60093.5,37,7.98,1.2,0.1497,42603.0,103.85,0.00244,2.93,3.22,72.8,0.428,18.9,0.263,0,1
OBS010182,2022-08-29,2022,8,Norway,Northern Europe,Michelin,MIC-Grip-349,205/55 R16,summer,summer,suv,1425.6,17995.7,12,8.11,4.37,0.2147,30327.0,135.7,0.00447,2.87,3.51,75.6,0.677,10.8,0.334,1,0
OBS010183,2020-02-04,2020,2,Italy,Southern Europe,Continental,CON-Drive-669,225/45 R17,all-season,winter,fleet,1276.1,8997.7,8,8.71,7.45,0.1472,48325.0,142.52,0.00295,2.96,3.83,71.0,0.482,13.2,0.23,0,0
OBS010184,2022-12-20,2022,12,Netherlands,Western Europe,Yokohama,YOK-Grip-459,195/65 R15,all-season,winter,family,560.1,32383.3,52,8.41,2.66,0.1749,38920.0,160.83,0.00413,3.05,3.76,72.1,0.611,1.9,0.575,0,1
OBS010185,2019-02-22,2019,2,Germany,Western Europe,Goodyear,GOO-Grip-551,205/55 R16,summer,winter,fleet,1322.1,2879.8,2,7.9,7.17,0.1568,40212.0,92.74,0.00231,3.06,3.29,72.0,0.611,11.9,0.626,0,0
OBS010186,2021-02-03,2021,2,Germany,Western Europe,Nokian,NOK-Grip-996,255/40 R19,all-season,winter,ev,675.2,21475.4,36,8.07,2.5,0.2775,23317.0,179.05,0.00768,2.07,3.32,72.2,0.77,-4.5,0.418,0,1
OBS010187,2020-07-06,2020,7,Norway,Northern Europe,Yokohama,YOK-Grip-718,225/45 R17,winter,summer,city,1448.3,46781.5,28,7.98,1.2,0.1773,35982.0,102.63,0.00285,2.56,3.45,70.9,0.655,7.3,0.555,0,1
OBS010188,2019-02-27,2019,2,Netherlands,Western Europe,Yokohama,YOK-Eco-103,205/55 R16,summer,winter,suv,1775.8,34429.9,20,7.64,1.2,0.2531,23858.0,105.4,0.00442,2.85,3.41,76.2,0.66,11.1,0.574,0,1
OBS010189,2025-05-17,2025,5,France,Western Europe,Bridgestone,BRI-Sport-522,255/40 R19,summer,mild,city,1500.4,55234.4,39,8.09,1.2,0.1736,37399.0,188.24,0.00503,2.24,3.4,72.8,0.442,17.2,0.576,0,1
OBS010190,2023-09-09,2023,9,Italy,Southern Europe,Hankook,HAN-Tour-720,235/45 R18,winter,mild,fleet,907.3,1757.7,2,8.38,8.07,0.157,43195.0,116.73,0.0027,2.77,3.82,74.0,0.499,19.5,0.438,0,0
OBS010191,2020-01-10,2020,1,Poland,Eastern Europe,Yokohama,YOK-Eco-327,225/45 R17,all-season,winter,city,1251.3,41428.4,35,7.8,1.36,0.1576,39341.0,107.12,0.00272,3.13,3.42,72.3,0.524,17.1,0.422,0,1
OBS010192,2025-08-26,2025,8,France,Western Europe,Bridgestone,BRI-Grip-209,225/45 R17,summer,summer,suv,1527.5,38000.0,24,8.25,1.2,0.2409,27609.0,108.84,0.00394,3.21,3.55,72.6,0.583,13.4,0.781,1,1
OBS010193,2025-02-09,2025,2,Germany,Western Europe,Pirelli,PIR-Eco-889,225/45 R17,summer,winter,family,783.5,9671.6,14,7.72,5.83,0.1903,32170.0,131.22,0.00408,2.71,3.41,75.6,0.702,8.7,0.494,0,0
OBS010194,2021-08-01,2021,8,Germany,Western Europe,Michelin,MIC-Grip-736,235/45 R18,all-season,summer,city,1527.9,19451.6,15,8.47,4.04,0.2082,33002.0,142.46,0.00432,2.92,3.07,69.9,0.592,10.1,0.585,0,1
OBS010195,2023-03-18,2023,3,Italy,Southern Europe,Michelin,MIC-Grip-798,255/40 R19,summer,mild,family,1115.4,33674.8,35,8.65,3.35,0.1596,44163.0,171.59,0.00389,2.82,3.84,71.5,0.558,13.5,0.439,0,1
OBS010196,2025-07-09,2025,7,Portugal,Southern Europe,Yokohama,YOK-Grip-124,205/55 R16,summer,summer,family,1757.8,61345.6,41,8.22,1.2,0.161,41084.0,109.48,0.00266,2.93,3.05,72.4,0.435,23.9,0.397,1,1
OBS010197,2022-12-27,2022,12,Norway,Northern Europe,Michelin,MIC-Tour-502,235/45 R18,summer,winter,family,1708.1,5859.1,4,8.16,7.09,0.1733,37831.0,132.69,0.00351,2.8,3.43,72.8,0.679,7.8,0.671,0,0
OBS010198,2021-05-17,2021,5,Czechia,Eastern Europe,Nokian,NOK-Grip-328,195/65 R15,summer,mild,city,1196.6,14874.3,14,8.9,7.3,0.1107,65995.0,160.02,0.00242,3.46,3.92,72.3,0.554,12.4,0.413,0,0
OBS010199,2021-12-24,2021,12,Spain,Southern Europe,Yokohama,YOK-Grip-605,235/45 R18,summer,winter,suv,671.1,10767.8,15,9.26,6.63,0.2502,30611.0,119.21,0.00389,2.77,3.29,73.2,0.488,22.5,0.356,0,0
OBS010200,2019-01-29,2019,1,Germany,Western Europe,Hankook,HAN-Grip-599,195/65 R15,summer,winter,ev,1685.7,77107.8,41,7.92,1.2,0.256,24686.0,180.49,0.00731,3.74,3.52,71.4,0.634,6.9,0.434,0,1
OBS010201,2021-08-25,2021,8,Sweden,Northern Europe,Yokohama,YOK-Grip-433,225/45 R17,summer,summer,fleet,1423.9,50712.4,36,7.83,1.2,0.1651,37739.0,117.27,0.00311,3.51,3.53,73.2,0.679,11.2,0.492,1,1
OBS010202,2024-02-19,2024,2,France,Western Europe,Yokohama,YOK-Tour-662,195/65 R15,winter,winter,fleet,1585.1,3025.5,2,7.62,6.85,0.1565,38469.0,142.18,0.0037,3.05,3.82,72.9,0.578,7.5,0.475,1,0
OBS010203,2019-12-30,2019,12,Poland,Eastern Europe,Continental,CON-Eco-336,225/45 R17,summer,winter,suv,1688.5,76445.4,40,8.68,1.2,0.261,27142.0,125.21,0.00461,2.66,3.33,73.1,0.658,10.5,0.296,0,1
OBS010204,2023-01-24,2023,1,Norway,Northern Europe,Bridgestone,BRI-Grip-171,235/45 R18,all-season,winter,city,2206.8,43454.4,18,8.03,1.2,0.2246,28639.0,157.56,0.0055,2.78,3.26,72.0,0.727,5.9,0.653,0,1
OBS010205,2019-04-29,2019,4,Netherlands,Western Europe,Yokohama,YOK-Grip-726,235/45 R18,summer,mild,ev,1576.8,16975.6,11,8.31,3.44,0.263,25510.0,176.55,0.00692,3.26,3.29,72.9,0.499,18.6,0.582,0,1
